track,distance,horseOverallTime,runtime_seconds,speed
kilmore,3150.0,3:55.464,235.464,0.07475047619047619
kimba,1920.0,2:29.700,149.7,0.07796874999999999
kimba,2320.0,3:06.700,186.7,0.08047413793103447
kimba,2360.0,3:12.800,192.8,0.08169491525423729
king island,1609.0,2:06.100,126.1,0.0783716594157862
king island,1613.0,2:13.050,133.05,0.08248605083694979
king island,1680.0,2:14.490,134.49,0.08005357142857143
king island,1690.0,2:13.450,133.45,0.07896449704142011
king island,1735.0,2:22.400,142.4,0.08207492795389049
king island,1750.0,2:22.400,142.4,0.08137142857142858
king island,2000.0,2:52.650,172.65,0.086325
king island,2079.0,2:48.150,168.15,0.08088023088023089
king island,2109.0,2:47.800,167.8,0.07956377430061641
king island,2130.0,2:51.000,171.0,0.08028169014084507
king island,2150.0,2:51.100,171.1,0.07958139534883721
king island,2428.0,3:19.000,199.0,0.08196046128500824
king island,2438.0,3:20.150,200.15,0.08209598031173093
king island,3300.0,4:41.150,281.15,0.08519696969696969
launceston,1609.0,2:05.500,125.5,0.07799875699192045
launceston,1680.0,1:58.674,118.674,0.07063928571428572
launceston,2200.0,2:37.902,157.902,0.07177363636363636
launceston,2698.0,3:18.516,198.516,0.07357894736842105
launceston,3218.0,4:17.900,257.9,0.08014294592914853
leeton,1300.0,1:34.361,94.36099999999999,0.07258538461538461
leeton,1310.0,1:34.781,94.781,0.07235190839694657
leeton,1317.0,1:37.000,97.0,0.07365223993925589
leeton,1758.0,2:04.175,124.175,0.07063424345847553
leeton,2147.0,2:34.956,154.95600000000002,0.07217326502095948
leeton,2558.0,3:16.500,196.5,0.07681782642689601
leeton,2582.0,3:07.267,187.267,0.0725278853601859
lithgow,1609.0,2:03.100,123.1,0.07650714729645743
lithgow,1980.0,2:28.600,148.6,0.07505050505050505
lithgow,2363.0,3:00.400,180.4,0.07634363097757088
mackay,1320.0,1:37.800,97.8,0.07409090909090908
mackay,1740.0,2:08.200,128.2,0.07367816091954023
mackay,2160.0,2:39.700,159.7,0.07393518518518517
mackay,2580.0,3:13.200,193.2,0.07488372093023256
mackay,3000.0,3:53.900,233.9,0.07796666666666667
maitland,1646.0,1:58.100,118.1,0.07174969623329283
maitland,1656.0,2:03.400,123.4,0.07451690821256039
maitland,2044.0,2:26.500,146.5,0.07167318982387476
maitland,2054.0,2:32.630,152.63,0.07430866601752678
maitland,2422.0,2:55.264,175.264,0.07236333608587944
maitland,2432.0,3:04.720,184.72,0.07595394736842105
maitland,2834.0,3:41.530,221.53,0.07816866619618913
marburg,1500.0,1:51.740,111.74000000000001,0.07449333333333334
marburg,1850.0,2:12.652,132.652,0.07170378378378378
marburg,2200.0,2:41.606,161.606,0.07345727272727272
marburg,2550.0,3:29.820,209.82,0.08228235294117647
marburg,2900.0,3:38.873,218.873,0.07547344827586207
maryborough,1609.0,1:54.568,114.568,0.07120447482908639
maryborough,1690.0,1:58.084,118.084,0.06987218934911243
maryborough,1912.0,nan,,
maryborough,2190.0,2:34.213,154.213,0.07041689497716895
maryborough,2690.0,3:12.842,192.842,0.07168847583643123
maryborough (qld),1912.0,2:22.602,142.602,0.0745826359832636
melton,1200.0,1:20.610,80.61,0.067175
melton,1720.0,1:56.030,116.03,0.0674593023255814
melton,2240.0,2:34.601,154.601,0.06901830357142857
melton,2760.0,3:11.846,191.846,0.06950942028985507
melton,3280.0,3:59.134,239.13400000000001,0.07290670731707317
menangle,1000.0,1:05.100,65.1,0.06509999999999999
menangle,1609.0,1:46.948,106.94800000000001,0.0664686140459913
menangle,2300.0,2:37.864,157.864,0.06863652173913044
menangle,2400.0,2:46.293,166.293,0.06928875
menangle,3009.0,3:35.974,215.974,0.07177600531738118
mildura,1380.0,1:40.486,100.48599999999999,0.0728159420289855
mildura,1790.0,2:07.018,127.018,0.07095977653631284
mildura,2190.0,2:36.690,156.69,0.07154794520547945
mildura,2600.0,3:08.570,188.57,0.07252692307692307
moonee valley,1130.0,1:19.630,79.63,0.07046902654867256
moonee valley,1135.0,1:18.641,78.64099999999999,0.06928722466960352
moonee valley,1609.0,1:53.982,113.982,0.0708402734617775
moonee valley,2090.0,2:33.085,153.085,0.07324641148325359
moonee valley,2100.0,2:30.593,150.593,0.07171095238095238
moonee valley,2570.0,3:08.711,188.711,0.0734284046692607
moonee valley,2575.0,3:05.350,185.35,0.07198058252427184
moonee valley,3050.0,3:52.503,232.503,0.07623049180327868
moonee valley,3065.0,3:48.033,228.03300000000002,0.07439902120717781
mooroopna,1750.0,2:13.869,133.869,0.07649657142857143
mooroopna,2150.0,2:46.039,166.039,0.07722744186046511
mooroopna,2550.0,3:34.695,214.695,0.08419411764705882
mount gambier,1385.0,1:38.732,98.732,0.07128664259927797
mount gambier,1780.0,2:09.073,129.073,0.07251292134831461
mount gambier,1790.0,2:08.256,128.256,0.0716513966480447
mount gambier,2190.0,2:39.785,159.785,0.07296118721461187
mount gambier,2580.0,3:16.102,196.102,0.07600852713178295
mount gambier,2590.0,3:14.379,194.379,0.07504980694980695
muswellbrook,1770.0,2:10.508,130.508,0.07373333333333335
muswellbrook,2170.0,2:42.165,162.165,0.07473041474654378
narrabri,1760.0,2:08.238,128.238,0.0728625
narrabri,2160.0,2:39.300,159.3,0.07375000000000001
narrabri,2560.0,3:10.144,190.144,0.07427500000000001
narrogin,1795.0,2:20.210,140.21,0.07811142061281337
narrogin,1823.0,2:10.519,130.519,0.0715957213384531
narrogin,1842.0,2:14.740,134.74,0.07314875135722042
narrogin,2100.0,2:50.070,170.07,0.08098571428571429
narrogin,2223.0,2:49.707,169.707,0.07634143049932524
narrogin,2230.0,2:50.310,170.31,0.07637219730941704
narrogin,2242.0,2:42.275,162.275,0.07237957181088314
narrogin,2262.0,2:49.120,169.12,0.0747656940760389
narrogin,2620.0,3:21.880,201.88,0.07705343511450381
narrogin,2636.0,3:19.300,199.3,0.07560698027314113
narrogin,2648.0,3:24.610,204.61,0.07726963746223565
narrogin,2662.0,3:14.023,194.023,0.0728861758076634
narrogin,2682.0,3:28.445,208.445,0.07771998508575689
narrogin,2685.0,3:23.370,203.37,0.07574301675977654
new norfolk,1700.0,2:10.100,130.1,0.07652941176470587
new norfolk,1730.0,2:13.300,133.3,0.07705202312138729
new norfolk,1750.0,2:10.700,130.7,0.07468571428571429
new norfolk,1780.0,2:12.000,132.0,0.07415730337078652
new norfolk,2100.0,2:40.800,160.8,0.07657142857142858
new norfolk,2125.0,2:39.200,159.2,0.07491764705882352
new norfolk,2150.0,2:41.200,161.2,0.07497674418604651
new norfolk,2160.0,2:41.000,161.0,0.07453703703703704
new norfolk,2500.0,3:17.700,197.7,0.07908
new norfolk,2535.0,3:21.600,201.6,0.07952662721893491
new norfolk,2550.0,3:15.000,195.0,0.07647058823529412
new norfolk,2580.0,3:18.600,198.6,0.07697674418604651
new norfolk,2900.0,3:47.800,227.8,0.07855172413793104
new norfolk,2950.0,3:48.100,228.1,0.07732203389830508
newcastle,1100.0,1:16.356,76.356,0.06941454545454545
newcastle,1609.0,1:49.031,109.031,0.06776320696084524
newcastle,2030.0,2:20.589,140.589,0.06925566502463054
newcastle,2550.0,3:02.405,182.405,0.0715313725490196
newcastle,2970.0,3:44.300,224.3,0.07552188552188553
northam,1750.0,2:14.200,134.2,0.07668571428571427
northam,1780.0,2:06.396,126.396,0.07100898876404495
northam,1790.0,2:12.070,132.07,0.07378212290502793
northam,1795.0,2:10.900,130.9,0.07292479108635098
northam,2150.0,2:39.979,159.97899999999998,0.07440883720930232
northam,2170.0,2:41.900,161.9,0.07460829493087558
northam,2180.0,2:44.810,164.81,0.07560091743119267
northam,2190.0,2:38.013,158.013,0.07215205479452055
northam,2205.0,2:41.600,161.6,0.07328798185941043
northam,2503.0,3:22.000,202.0,0.08070315621254495
northam,2560.0,3:10.037,190.037,0.07423320312500001
northam,2605.0,3:15.270,195.27,0.07495969289827256
northam,2620.0,3:11.806,191.806,0.07320839694656489
northam,2970.0,3:44.085,224.085,0.07544949494949495
nyah,1765.0,2:09.469,129.469,0.07335354107648726
nyah,2170.0,2:39.692,159.692,0.07359078341013825
nyah,2570.0,3:14.478,194.478,0.07567237354085603
orange,1527.0,1:53.100,113.1,0.07406679764243615
orange,1880.0,2:19.087,139.087,0.07398244680851063
orange,2240.0,2:44.822,164.822,0.07358125
orange racecourse,1609.0,1:55.221,115.221,0.07161031696706029
ouyen,1650.0,2:02.367,122.367,0.07416181818181819
ouyen,1654.0,1:59.646,119.646,0.07233736396614268
ouyen,2035.0,2:31.267,151.267,0.07433267813267813
ouyen,2040.0,2:29.062,149.062,0.07306960784313726
ouyen,2415.0,3:03.600,183.6,0.07602484472049689
ouyen,2423.0,2:54.705,174.70499999999998,0.07210276516714816
ouyen,2800.0,3:35.955,215.95499999999998,0.0771267857142857
ouyen,2809.0,3:30.259,210.25900000000001,0.07485190459238164
parkes,1660.0,1:58.981,118.981,0.07167530120481927
parkes,2040.0,2:28.752,148.752,0.07291764705882353
parkes,2430.0,3:01.408,181.408,0.07465349794238682
parkes,2807.0,3:27.887,207.887,0.07406020662629141
peak hill,1800.0,2:08.887,128.887,0.07160388888888888
peak hill,2250.0,2:45.873,165.873,0.07372133333333333
penrith,1295.0,1:33.870,93.87,0.07248648648648649
penrith,1720.0,2:00.344,120.344,0.06996744186046511
penrith,1740.0,2:08.663,128.663,0.07394425287356322
penrith,2095.0,2:33.700,153.7,0.07336515513126492
penrith,2120.0,2:46.227,166.227,0.07840896226415095
penrith,2125.0,2:31.636,151.636,0.07135811764705882
penrith,2135.0,2:36.898,156.898,0.07348852459016393
penrith,2525.0,2:59.322,179.322,0.07101861386138614
pinjarra,1170.0,1:23.590,83.59,0.07144444444444445
pinjarra,1177.0,1:20.067,80.06700000000001,0.06802633814783349
pinjarra,1631.0,2:06.813,126.813,0.07775168608215818
pinjarra,1670.0,1:56.919,116.919,0.07001137724550897
pinjarra,1684.0,1:55.013,115.013,0.06829750593824228
pinjarra,2100.0,2:34.100,154.1,0.07338095238095238
pinjarra,2116.0,2:33.713,153.713,0.07264319470699433
pinjarra,2118.0,2:37.473,157.473,0.07434985835694051
pinjarra,2130.0,2:44.944,164.94400000000002,0.07743849765258216
pinjarra,2170.0,2:36.362,156.362,0.07205622119815668
pinjarra,2184.0,2:42.181,162.18099999999998,0.07425869963369963
pinjarra,2185.0,2:35.530,155.53,0.07118077803203661
pinjarra,2609.0,3:12.477,192.477,0.07377424300498275
pinjarra,2631.0,3:10.393,190.393,0.0723652603572786
pinjarra,2636.0,3:14.900,194.9,0.07393778452200303
pinjarra,2670.0,3:12.920,192.92,0.07225468164794006
pinjarra,2692.0,3:11.891,191.891,0.07128194650817236
port pirie,1100.0,1:16.615,76.615,0.06964999999999999
port pirie,1609.0,1:53.286,113.286,0.07040770665009323
port pirie,1613.0,1:57.600,117.6,0.07290762554246745
port pirie,2050.0,2:26.290,146.29,0.0713609756097561
port pirie,2054.0,2:31.000,151.0,0.07351509250243428
port pirie,2059.0,2:35.900,155.9,0.07571636716852842
port pirie,2530.0,3:06.121,186.121,0.07356561264822135
port pirie,2534.0,3:16.100,196.1,0.07738752959747434
port pirie,2550.0,3:13.617,193.617,0.07592823529411764
redcliffe,947.0,1:03.462,63.462,0.06701372756071806
redcliffe,1207.0,1:25.771,85.771,0.07106130903065451
redcliffe,1780.0,2:05.133,125.133,0.07029943820224718
redcliffe,2040.0,2:25.007,145.007,0.07108186274509805
redcliffe,2280.0,2:40.695,160.695,0.07048026315789474
redcliffe,2613.0,3:12.515,192.515,0.0736758515116724
riverina paceway,1740.0,1:58.628,118.628,0.06817701149425287
riverina paceway,2270.0,2:38.310,158.31,0.06974008810572688
robinvale,1880.0,2:22.526,142.526,0.07581170212765959
robinvale,2250.0,2:52.017,172.017,0.07645199999999999
robinvale,2598.0,3:28.103,208.103,0.08010123171670516
rockhampton,1734.0,2:07.277,127.277,0.07340080738177623
rockhampton,2123.0,2:38.025,158.025,0.07443476212906265
rockhampton,2134.0,2:43.253,163.253,0.07650093720712277
rockhampton,2534.0,3:15.470,195.47,0.07713891081294397
rocklea,1698.0,2:09.605,129.605,0.07632803297997644
rocklea,1969.0,2:30.400,150.4,0.07638395124428644
rocklea,2244.0,2:52.930,172.93,0.07706327985739751
rocklea,2510.0,3:17.864,197.864,0.07883027888446216
rocklea,2513.0,3:16.020,196.02,0.0780023875845603
scottsdale,1955.0,2:26.800,146.8,0.07508951406649617
scottsdale,2692.0,3:24.600,204.6,0.07600297176820207
shepparton,1190.0,1:22.259,82.259,0.06912521008403362
shepparton,1609.0,1:56.059,116.059,0.0721311373523928
shepparton,1670.0,1:59.429,119.429,0.07151437125748503
shepparton,1690.0,1:57.500,117.5,0.0695266272189349
shepparton,1890.0,2:20.450,140.45,0.0743121693121693
shepparton,2170.0,2:35.918,155.918,0.07185161290322581
shepparton,2190.0,2:32.758,152.758,0.06975251141552512
shepparton,2280.0,2:57.609,177.609,0.07789868421052631
shepparton,2310.0,2:57.015,177.015,0.07662987012987012
shepparton,2670.0,3:15.191,195.191,0.07310524344569289
shepparton,2690.0,3:13.302,193.302,0.07185947955390334
shepparton,2710.0,3:36.797,216.797,0.07999889298892988
shepparton,2740.0,3:28.415,208.415,0.07606386861313869
south australia,1100.0,1:16.405,76.405,0.06945909090909091
south australia,1609.0,1:53.931,113.931,0.0708085767557489
south australia,1780.0,2:07.010,127.01,0.07135393258426967
south australia,2050.0,2:29.521,149.52100000000002,0.07293707317073171
south australia,2190.0,2:40.912,160.912,0.073475799086758
south australia,2530.0,3:11.221,191.221,0.07558142292490119
south australia,2580.0,3:25.290,205.29,0.07956976744186046
south australia,2590.0,3:18.300,198.3,0.07656370656370656
spreyton,1700.0,2:13.900,133.9,0.07876470588235295
spreyton,1865.0,2:31.100,151.1,0.08101876675603217
st arnaud,1740.0,2:08.036,128.036,0.07358390804597702
st arnaud,2110.0,2:42.353,162.353,0.07694454976303318
st arnaud,2120.0,2:45.196,165.196,0.07792264150943397
st arnaud,2140.0,2:39.930,159.93,0.07473364485981308
st arnaud,2150.0,2:36.281,156.281,0.07268883720930233
st arnaud,2510.0,3:12.066,192.066,0.07652031872509961
st arnaud,2520.0,3:10.405,190.405,0.07555753968253968
st marys,1650.0,2:09.700,129.7,0.0786060606060606
st marys,1800.0,2:18.460,138.46,0.07692222222222223
st marys,1810.0,2:13.680,133.68,0.07385635359116023
st marys,2010.0,2:38.600,158.6,0.07890547263681592
st marys,2400.0,3:08.270,188.27,0.07844583333333334
st marys,2685.0,3:23.000,203.0,0.07560521415270019
stawell,1780.0,2:08.508,128.508,0.07219550561797754
stawell,1785.0,2:07.792,127.792,0.0715921568627451
stawell,2175.0,2:39.493,159.493,0.07333011494252874
stawell,2180.0,2:37.562,157.562,0.07227614678899083
stawell,2590.0,3:11.434,191.434,0.07391274131274131
stawell,2600.0,3:09.895,189.895,0.07303653846153847
strathalbyn,1305.0,1:35.177,95.17699999999999,0.07293256704980842
strathalbyn,1710.0,2:05.191,125.191,0.07321111111111112
strathalbyn,2110.0,2:35.372,155.372,0.07363601895734598
strathalbyn,2510.0,3:08.853,188.853,0.07524023904382471
swan hill,1200.0,1:23.453,83.453,0.06954416666666667
swan hill,1609.0,1:52.304,112.304,0.06979738968303294
swan hill,1750.0,2:02.321,122.321,0.06989771428571429
swan hill,2240.0,2:40.875,160.875,0.07181919642857143
swan hill,2790.0,3:21.346,201.346,0.07216702508960574
tamworth,1230.0,1:25.758,85.758,0.06972195121951219
tamworth,1609.0,1:53.850,113.85,0.07075823492852704
tamworth,1980.0,2:22.416,142.416,0.07192727272727273
tamworth,2360.0,2:51.810,171.81,0.07280084745762712
tamworth,2730.0,3:25.702,205.702,0.07534871794871795
tamworth,3110.0,4:00.770,240.77,0.07741800643086817
temora,1609.0,1:57.470,117.47,0.07300807955251709
temora,1635.0,1:58.382,118.382,0.07240489296636086
temora,2000.0,2:27.755,147.755,0.0738775
temora,2360.0,2:56.648,176.648,0.07485084745762711
temora,2386.0,2:56.112,176.112,0.07381056160938809
terang,1680.0,1:57.513,117.513,0.0699482142857143
terang,2180.0,2:35.718,155.71800000000002,0.07143027522935781
terang,2680.0,3:13.106,193.106,0.0720544776119403
toowoomba,1660.0,2:03.330,123.33,0.07429518072289157
toowoomba,1800.0,2:21.632,141.632,0.07868444444444445
toowoomba,2060.0,2:40.410,160.41,0.07786893203883495
toowoomba showground,1609.0,2:07.900,127.9,0.07949036668738348
toowoomba showground,2209.0,2:56.810,176.81,0.08004074241738343
townsville,1609.0,2:02.960,122.96,0.07642013673088875
townsville,1915.0,2:32.970,152.97,0.0798798955613577
townsville,2206.0,2:50.190,170.19,0.07714868540344515
tweed heads,1644.0,2:05.100,125.1,0.0760948905109489
tweed heads,2073.0,2:35.500,155.5,0.07501205981669079
victor harbor,1609.0,1:57.100,117.1,0.07277812305779988
victor harbor,1660.0,1:59.284,119.28399999999999,0.0718578313253012
victor harbor,2160.0,2:35.807,155.80700000000002,0.07213287037037037
victor harbor,2660.0,3:19.661,199.661,0.07506052631578948
wagga,1360.0,1:36.814,96.814,0.07118676470588235
wagga,1365.0,1:36.150,96.15,0.07043956043956044
wagga,1755.0,2:06.050,126.05,0.07182336182336183
wagga,2160.0,2:46.924,166.924,0.07727962962962963
wagga,2165.0,2:37.161,157.161,0.07259168591224019
wagga,2565.0,3:16.429,196.429,0.07658050682261208
wagga,2575.0,3:07.800,187.8,0.07293203883495146
wagin,1776.0,2:09.023,129.023,0.07264808558558558
wagin,1795.0,2:12.780,132.78,0.07397214484679666
wagin,2165.0,2:48.890,168.89,0.07800923787528868
wagin,2180.0,2:39.767,159.767,0.07328761467889908
wagin,2195.0,2:43.160,163.16,0.07433257403189066
wagin,2530.0,3:15.330,195.33,0.07720553359683795
wagin,2540.0,3:14.974,194.974,0.07676141732283465
wagin,2550.0,3:21.620,201.62,0.07906666666666667
wagin,2590.0,3:12.960,192.96,0.0745019305019305
wangaratta,1800.0,2:11.029,131.029,0.07279388888888888
wangaratta,2210.0,2:41.893,161.893,0.07325475113122172
wangaratta,2615.0,3:22.008,202.008,0.07724971319311665
wanneroo,1700.0,2:06.920,126.92,0.07465882352941176
wanneroo,2100.0,2:39.800,159.8,0.0760952380952381
wanneroo,2470.0,3:14.990,194.99,0.07894331983805668
warragul,1785.0,2:10.234,130.234,0.07296022408963586
warragul,1790.0,2:07.537,127.537,0.07124972067039106
warragul,2205.0,2:41.520,161.52,0.07325170068027212
warragul,2210.0,2:37.227,157.227,0.07114343891402715
warragul,2620.0,3:14.508,194.508,0.07423969465648855
warragul,2627.0,3:10.775,190.775,0.07262086029691664
warrnambool,1700.0,2:12.707,132.707,0.07806294117647058
warrnambool,2100.0,2:41.146,161.14600000000002,0.07673619047619049
warrnambool,2500.0,3:17.738,197.738,0.0790952
warwick,1200.0,1:30.076,90.076,0.07506333333333333
warwick,1350.0,1:41.250,101.25,0.075
warwick,1500.0,1:56.945,116.945,0.07796333333333333
warwick,1950.0,2:26.694,146.694,0.0752276923076923
warwick,2950.0,4:26.739,266.739,0.09041999999999999
wayville,2140.0,2:47.278,167.278,0.07816728971962617
wayville,2380.0,3:10.414,190.414,0.08000588235294118
wayville,2653.0,3:39.079,219.079,0.0825778364116095
wedderburn,1740.0,2:07.696,127.696,0.07338850574712644
wedderburn,1750.0,2:05.780,125.78,0.07187428571428571
wedderburn,2140.0,2:39.998,159.998,0.07476542056074766
wedderburn,2150.0,2:36.198,156.198,0.07265023255813954
wedderburn,2540.0,3:15.185,195.185,0.07684448818897638
wedderburn,2555.0,3:05.747,185.747,0.07269941291585127
wedderburn,2955.0,3:51.500,231.5,0.07834179357021996
west wyalong,1700.0,2:05.800,125.8,0.074
west wyalong,1740.0,2:05.106,125.106,0.07189999999999999
west wyalong,2100.0,2:38.100,158.1,0.07528571428571429
west wyalong,2140.0,2:35.703,155.703,0.07275841121495327
west wyalong,2500.0,3:10.000,190.0,0.076
west wyalong,2540.0,3:07.423,187.423,0.07378858267716536
whyalla,1000.0,1:16.700,76.7,0.0767
whyalla,1920.0,2:22.589,142.589,0.07426510416666667
whyalla,2320.0,2:51.188,171.188,0.07378793103448275
whyalla,2323.0,2:59.232,179.232,0.07715540249677141
whyalla,2360.0,2:54.315,174.315,0.07386228813559322
williams,1936.0,2:28.650,148.65,0.07678202479338843
williams,1939.0,2:21.650,141.65,0.07305312016503353
williams,2272.0,2:53.138,173.138,0.07620510563380282
williams,2277.0,2:46.960,166.96,0.07332454984628899
williams,2666.0,3:18.470,198.47,0.07444486121530383
williams,2667.0,3:24.890,204.89,0.07682414698162729
wyong,1710.0,2:11.270,131.27,0.07676608187134504
wyong,2180.0,2:46.210,166.21,0.07624311926605505
yarra valley,1650.0,1:55.941,115.941,0.07026727272727273
yarra valley,2150.0,2:34.501,154.501,0.07186093023255814
yarra valley,2180.0,2:50.668,170.668,0.07828807339449542
yarra valley,2210.0,2:46.954,166.954,0.0755447963800905
yarra valley,2590.0,3:20.559,200.559,0.07743590733590734
yarra valley,2650.0,3:09.978,189.978,0.07168981132075472
york,2080.0,2:40.040,160.04,0.07694230769230768
york,2410.0,3:05.430,185.43,0.07694190871369296
york,2750.0,3:33.920,213.92000000000002,0.07778909090909092
young,1700.0,2:03.014,123.014,0.07236117647058823
young,1710.0,2:02.696,122.696,0.07175204678362573
young,1720.0,2:02.640,122.64,0.07130232558139535
young,1770.0,2:08.299,128.299,0.07248531073446328
young,2100.0,2:32.170,152.17000000000002,0.07246190476190477
young,2400.0,3:14.855,194.855,0.08118958333333333
young,2480.0,3:00.329,180.329,0.0727133064516129
young,2887.0,3:35.645,215.645,0.0746951853134742
